,Date,City,State,CompAddress,PartialAddress
1822,2022-10-02,Gary,Indiana,"900 block of Williams St, Gary, Indiana, USA","Gary, Indiana, USA"
1823,2022-10-02,Fort Sumner,New Mexico,"100 block of E Main Ave, Fort Sumner, New Mexico, USA","Fort Sumner, New Mexico, USA"
1824,2022-10-02,Oakland,California,"1300 block of 85th Ave, Oakland, California, USA","Oakland, California, USA"
1825,2022-10-02,Bennettsville,South Carolina,"J Pledger Ln, Bennettsville, South Carolina, USA","Bennettsville, South Carolina, USA"
1826,2022-10-02,Kansas City,Missouri,"4400 block of Monroe Ave, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
1827,2022-10-02,Cantua Creek,California,"33000 block of W Hidalgo Ave, Cantua Creek, California, USA","Cantua Creek, California, USA"
1828,2022-10-02,Syracuse,New York,"211 Carbon St, Syracuse, New York, USA","Syracuse, New York, USA"
1829,2022-10-02,Birmingham,Alabama,"200 block of 16th St S, Birmingham, Alabama, USA","Birmingham, Alabama, USA"
1830,2022-10-02,Gary,Indiana,"2600 block of Jackson St, Gary, Indiana, USA","Gary, Indiana, USA"
1831,2022-10-02,Mcallen,Texas,"1600 block of Beaumont Ave, Mcallen, Texas, USA","Mcallen, Texas, USA"
1832,2022-10-02,Poughkeepsie,New York,"2641 South Rd, Poughkeepsie, New York, USA","Poughkeepsie, New York, USA"
1833,2022-10-02,Dallas,Texas,"11100 block of Ables Ln, Dallas, Texas, USA","Dallas, Texas, USA"
1834,2022-10-02,Reno,Nevada,"E 1st St and Lincoln Alley, Reno, Nevada, USA","Reno, Nevada, USA"
1835,2022-10-02,Saint Louis,Missouri,"1600 block of Arlington Ave, Saint Louis, Missouri, USA","Saint Louis, Missouri, USA"
1836,2022-10-02,Atlanta,Georgia,"50 Mount Zion Rd, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
1837,2022-10-02,Lawrence,Kansas,"1715 E 21st Ter, Lawrence, Kansas, USA","Lawrence, Kansas, USA"
1838,2022-10-02,Junction City,Kansas,"900 block of N Washington St, Junction City, Kansas, USA","Junction City, Kansas, USA"
1839,2022-10-02,Laredo,Texas,"200 block of E Olive St, Laredo, Texas, USA","Laredo, Texas, USA"
1840,2022-10-02,Little Suamico,Wisconsin,"1200 block of Melissa Blvd, Little Suamico, Wisconsin, USA","Little Suamico, Wisconsin, USA"
1841,2022-10-02,Detroit,Michigan,"19900 block of Lumpkin St, Detroit, Michigan, USA","Detroit, Michigan, USA"
1842,2022-10-02,Washington,District of Columbia,"1200 N Capitol St NW, Washington, District of Columbia, USA","Washington, District of Columbia, USA"
1843,2022-10-02,Owings Mills,Maryland,"4500 block of Brightwater Ct, Owings Mills, Maryland, USA","Owings Mills, Maryland, USA"
1844,2022-10-02,Charlotte,North Carolina,"8700 block of Green Ivy Ln, Charlotte, North Carolina, USA","Charlotte, North Carolina, USA"
1845,2022-10-02,Macon,Georgia,"5237 Zebulon Rd, Macon, Georgia, USA","Macon, Georgia, USA"
1846,2022-10-02,Ypsilanti (Superior Township),Michigan,"9000 block of MacArthur Blvd, Ypsilanti (Superior Township), Michigan, USA","Ypsilanti (Superior Township), Michigan, USA"
1847,2022-10-02,Lawrenceville,Georgia,"Mariray Ct SE, Lawrenceville, Georgia, USA","Lawrenceville, Georgia, USA"
1848,2022-10-02,Atlanta,Georgia,"2612 Steele Ave SW, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
1849,2022-10-02,Memphis,Tennessee,"4800 block of Hillbrook St, Memphis, Tennessee, USA","Memphis, Tennessee, USA"
1850,2022-10-02,Athens,Georgia,"100 block of Fairview St, Athens, Georgia, USA","Athens, Georgia, USA"
1851,2022-10-02,Milwaukee,Wisconsin,"2517 W Cherry St, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1852,2022-10-02,Los Angeles,California,"15th St and Alameda St, Los Angeles, California, USA","Los Angeles, California, USA"
1853,2022-10-02,Crosby,Texas,"13719 Spectacled Bear Ln, Crosby, Texas, USA","Crosby, Texas, USA"
1854,2022-10-02,Detroit,Michigan,"Snowden St and Lyndon St, Detroit, Michigan, USA","Detroit, Michigan, USA"
1855,2022-10-02,Mount Vernon,Virginia,"Jeff Todd Way and Saint Gregorys Ln, Mount Vernon, Virginia, USA","Mount Vernon, Virginia, USA"
1856,2022-10-02,Bloomfield Hills,Michigan,"6646 Telegraph Rd, Bloomfield Hills, Michigan, USA","Bloomfield Hills, Michigan, USA"
1857,2022-10-02,Chicago,Illinois,"400 block of W Blackhawk St, Chicago, Illinois, USA","Chicago, Illinois, USA"
1858,2022-10-02,Fort Wayne,Indiana,"300 block of W Wildwood Ave, Fort Wayne, Indiana, USA","Fort Wayne, Indiana, USA"
1859,2022-10-02,Houston,Texas,"8000 block of Fondren Rd, Houston, Texas, USA","Houston, Texas, USA"
1860,2022-10-02,Fairfield,Ohio,"6755 Fairfield Business Park Dr, Fairfield, Ohio, USA","Fairfield, Ohio, USA"
1861,2022-10-02,Aurora,Colorado,"Colfax Ave and Moline St, Aurora, Colorado, USA","Aurora, Colorado, USA"
1862,2022-10-02,Orlando,Florida,"5100 North Ln, Orlando, Florida, USA","Orlando, Florida, USA"
1863,2022-10-02,Conover,North Carolina,"100 block of 8th Ave SW, Conover, North Carolina, USA","Conover, North Carolina, USA"
1864,2022-10-02,Jacksonville,Florida,"1600 block of Wilcox St, Jacksonville, Florida, USA","Jacksonville, Florida, USA"
1865,2022-10-02,Indianapolis,Indiana,"500 block of Holt Rd, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
1866,2022-10-02,Philadelphia,Pennsylvania,"900 block of E Luzerne St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1867,2022-10-02,West Palm Beach,Florida,"600 block of Douglas Ave, West Palm Beach, Florida, USA","West Palm Beach, Florida, USA"
1868,2022-10-02,Washington,North Carolina,"5617 Rivercreek Dr, Washington, North Carolina, USA","Washington, North Carolina, USA"
1869,2022-10-02,Chicago,Illinois,"1500 block of N Leamington Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
1870,2022-10-02,Greensboro,North Carolina,"1600 block of Summertree Ln, Greensboro, North Carolina, USA","Greensboro, North Carolina, USA"
1871,2022-10-02,Chicago,Illinois,"300 block of W Division St, Chicago, Illinois, USA","Chicago, Illinois, USA"
1872,2022-10-02,Durham,North Carolina,"I-85 and Hillandale Rd, Durham, North Carolina, USA","Durham, North Carolina, USA"
1873,2022-10-02,Burlington,Vermont,"185 Pine St, Burlington, Vermont, USA","Burlington, Vermont, USA"
1874,2022-10-02,South Burlington,Vermont,"1272 Williston Rd, South Burlington, Vermont, USA","South Burlington, Vermont, USA"
1875,2022-10-02,Camden,New Jersey,"1000 block of Diamond St, Camden, New Jersey, USA","Camden, New Jersey, USA"
1876,2022-10-02,Little Rock,Arkansas,"209 Greencrest Dr, Little Rock, Arkansas, USA","Little Rock, Arkansas, USA"
1877,2022-10-02,Albany,New York,"Central Ave and Robin St, Albany, New York, USA","Albany, New York, USA"
1878,2022-10-02,Colorado Springs,Colorado,"4225 Galley Rd, Colorado Springs, Colorado, USA","Colorado Springs, Colorado, USA"
1879,2022-10-02,Shorterville,Alabama,"3700 block of County Rd 57, Shorterville, Alabama, USA","Shorterville, Alabama, USA"
1880,2022-10-02,Montgomery,Alabama,"Taft St and Malvern St, Montgomery, Alabama, USA","Montgomery, Alabama, USA"
1881,2022-10-02,Goodman,Mississippi,"7086 US-51, Goodman, Mississippi, USA","Goodman, Mississippi, USA"
1882,2022-10-02,Denver (Northglenn),Colorado,"11600 block of Pearl St, Denver (Northglenn), Colorado, USA","Denver (Northglenn), Colorado, USA"
1883,2022-10-02,Clarkston,Georgia,"700 block of N Indian Creek Dr, Clarkston, Georgia, USA","Clarkston, Georgia, USA"
1884,2022-10-02,Philadelphia,Pennsylvania,"2900 block of N Front St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1885,2022-10-01,Reserve,Louisiana,"E 21st St, Reserve, Louisiana, USA","Reserve, Louisiana, USA"
1886,2022-10-01,Portland,Oregon,"NE Sandy Blvd and NE 162nd Ave, Portland, Oregon, USA","Portland, Oregon, USA"
1887,2022-10-01,Opelika,Alabama,"816 Crawford Rd, Opelika, Alabama, USA","Opelika, Alabama, USA"
1888,2022-10-01,Atlanta,Georgia,"2600 block of Beeler Dr, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
1889,2022-10-01,Gila Bend,Arizona,"N Euclid Ave and W Papago St, Gila Bend, Arizona, USA","Gila Bend, Arizona, USA"
1890,2022-10-01,Clay (county),Indiana,,"Clay (county), Indiana, USA"
1891,2022-10-01,Saint Louis,Missouri,"3000 block of Walton Pl, Saint Louis, Missouri, USA","Saint Louis, Missouri, USA"
1892,2022-10-01,Milwaukee,Wisconsin,"N Hopkins St and W Villard Ave, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
1893,2022-10-01,Excelsior Springs,Missouri,"Kearney Rd and Crown Hill Rd, Excelsior Springs, Missouri, USA","Excelsior Springs, Missouri, USA"
1894,2022-10-01,Birmingham (Hoover),Alabama,"2135 Centennial Dr, Birmingham (Hoover), Alabama, USA","Birmingham (Hoover), Alabama, USA"
1895,2022-10-01,Oakland,California,"988 Apgar St, Oakland, California, USA","Oakland, California, USA"
1896,2022-10-01,Fresno,California,"2000 block of W McKinley Ave, Fresno, California, USA","Fresno, California, USA"
1897,2022-10-01,Washington,District of Columbia,"1300 block of Adams St NE, Washington, District of Columbia, USA","Washington, District of Columbia, USA"
1898,2022-10-01,Atlanta,Georgia,"550 Lindsay St, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
1899,2022-10-01,Louisville,Kentucky,"1400 block of Hazel St, Louisville, Kentucky, USA","Louisville, Kentucky, USA"
1900,2022-10-01,Kansas City,Missouri,"4140 Oak St, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
1901,2022-10-01,Pensacola (Bellview),Florida,"2750 Longleaf Dr, Pensacola (Bellview), Florida, USA","Pensacola (Bellview), Florida, USA"
1902,2022-10-01,Onarga,Illinois,"600 block of W Lincoln Ave, Onarga, Illinois, USA","Onarga, Illinois, USA"
1903,2022-10-01,Phoenix,Arizona,"8100 W Indian School Rd, Phoenix, Arizona, USA","Phoenix, Arizona, USA"
1904,2022-10-01,Zion,Illinois,"2900 block of Gabriel Ave, Zion, Illinois, USA","Zion, Illinois, USA"
1905,2022-10-01,Central Islip,New York,"Francisco Ave, Central Islip, New York, USA","Central Islip, New York, USA"
1906,2022-10-01,Houston,Texas,"2100 block of Hayes Rd, Houston, Texas, USA","Houston, Texas, USA"
1907,2022-10-01,Pittsburgh,Pennsylvania,"1309 block of Lakewood Dr, Pittsburgh, Pennsylvania, USA","Pittsburgh, Pennsylvania, USA"
1908,2022-10-01,Denver,Colorado,"7400 block of Gun Club Rd, Denver, Colorado, USA","Denver, Colorado, USA"
1909,2022-10-01,Indianapolis,Indiana,"2725 E Michigan St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
1910,2022-10-01,Carrollton,Texas,"3900 block of Alto Ave, Carrollton, Texas, USA","Carrollton, Texas, USA"
1911,2022-10-01,Hartsville,South Carolina,"Woodside Ln, Hartsville, South Carolina, USA","Hartsville, South Carolina, USA"
1912,2022-10-01,La Puente,California,"800 block of N Eldon Ave, La Puente, California, USA","La Puente, California, USA"
1913,2022-10-01,Wichita Falls,Texas,"711 Central Fwy, Wichita Falls, Texas, USA","Wichita Falls, Texas, USA"
1914,2022-10-01,Philadelphia,Pennsylvania,"900 block of Marcella Ave, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1915,2022-10-01,Philadelphia,Pennsylvania,"Lansing Ave and Castor Ave, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1916,2022-10-01,Chesterfield,South Carolina,"Hunts Mill Rd, Chesterfield, South Carolina, USA","Chesterfield, South Carolina, USA"
1917,2022-10-01,Valdosta,Georgia,"500 block of Hudson St, Valdosta, Georgia, USA","Valdosta, Georgia, USA"
1918,2022-10-01,Houston,Texas,"8605 Westheimer Rd, Houston, Texas, USA","Houston, Texas, USA"
1919,2022-10-01,Chicago,Illinois,"300 block of W 110th St, Chicago, Illinois, USA","Chicago, Illinois, USA"
1920,2022-10-01,Hickory (Mountain View),North Carolina,"Village Cir, Hickory (Mountain View), North Carolina, USA","Hickory (Mountain View), North Carolina, USA"
1921,2022-10-01,Chicago,Illinois,"S Princeton Ave and W 110th St, Chicago, Illinois, USA","Chicago, Illinois, USA"
1922,2022-10-01,Chicago,Illinois,"2000 block of S Michigan Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
1923,2022-10-01,Cleveland,Ohio,"Euclid Ave and Green Rd, Cleveland, Ohio, USA","Cleveland, Ohio, USA"
1924,2022-10-01,New Meadows,Idaho,"211 N Norris Ave, New Meadows, Idaho, USA","New Meadows, Idaho, USA"
1925,2022-10-01,Detroit,Michigan,"16380 E Warren Ave, Detroit, Michigan, USA","Detroit, Michigan, USA"
1926,2022-10-01,Paterson,New Jersey,"307 Van Houten St, Paterson, New Jersey, USA","Paterson, New Jersey, USA"
1927,2022-10-01,Saint Louis,Missouri,"900 block of Walton Ave, Saint Louis, Missouri, USA","Saint Louis, Missouri, USA"
1928,2022-10-01,Franklinville,New Jersey,"2839 Coles Mill Rd, Franklinville, New Jersey, USA","Franklinville, New Jersey, USA"
1929,2022-10-01,Independence,Missouri,"3900 block of S Redwood Dr, Independence, Missouri, USA","Independence, Missouri, USA"
1930,2022-10-01,Tacoma,Washington,"1400 block of St Paul Ave, Tacoma, Washington, USA","Tacoma, Washington, USA"
1931,2022-10-01,Los Angeles,California,"18300 block of Ventura Blvd, Los Angeles, California, USA","Los Angeles, California, USA"
1932,2022-10-01,Rochester,New York,"565 Chili Ave, Rochester, New York, USA","Rochester, New York, USA"
1933,2022-09-30,Waterloo,New York,"121 NY 96, Waterloo, New York, USA","Waterloo, New York, USA"
1934,2022-09-30,Richmond,Virginia,"5000 block of Vayo Ave, Richmond, Virginia, USA","Richmond, Virginia, USA"
1935,2022-09-30,Byron,Georgia,"Shady Bank Ln, Byron, Georgia, USA","Byron, Georgia, USA"
1936,2022-09-30,Chicago,Illinois,"4400 block of W Marquette Rd, Chicago, Illinois, USA","Chicago, Illinois, USA"
1937,2022-09-30,Augusta,Georgia,"3221 Wrightsboro Rd, Augusta, Georgia, USA","Augusta, Georgia, USA"
1938,2022-09-30,Donaldsonville,Louisiana,"Woodland Dr, Donaldsonville, Louisiana, USA","Donaldsonville, Louisiana, USA"
1939,2022-09-30,Lucerne Valley,California,"31800 block of Bumpkin Rd, Lucerne Valley, California, USA","Lucerne Valley, California, USA"
1940,2022-09-30,Kansas City,Missouri,"2700 block of Benton Blvd, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
1941,2022-09-30,Petersburg,Virginia,"23 S Little Church St, Petersburg, Virginia, USA","Petersburg, Virginia, USA"
1942,2022-09-30,Saint Louis,Missouri,"1300 block of Temple Pl, Saint Louis, Missouri, USA","Saint Louis, Missouri, USA"
1943,2022-09-30,Tucson,Arizona,"6200 block of S Morris Blvd, Tucson, Arizona, USA","Tucson, Arizona, USA"
1944,2022-09-30,Houston,Texas,"4711 Farmer St, Houston, Texas, USA","Houston, Texas, USA"
1945,2022-09-30,Tulsa,Oklahoma,"6326 S 107th E Ave, Tulsa, Oklahoma, USA","Tulsa, Oklahoma, USA"
1946,2022-09-30,Pittsfield,Massachusetts,"Goodrich St, Pittsfield, Massachusetts, USA","Pittsfield, Massachusetts, USA"
1947,2022-09-30,Birmingham (Hoover),Alabama,"3000 block of Raceway Pkwy, Birmingham (Hoover), Alabama, USA","Birmingham (Hoover), Alabama, USA"
1948,2022-09-30,Saint Louis,Missouri,,"Saint Louis, Missouri, USA"
1949,2022-09-30,Pomeroy,Ohio,"100 block of Spring Ave, Pomeroy, Ohio, USA","Pomeroy, Ohio, USA"
1950,2022-09-30,Mason,West Virginia,"Front St, Mason, West Virginia, USA","Mason, West Virginia, USA"
1951,2022-09-30,Los Angeles,California,"1200 block of E 99th St, Los Angeles, California, USA","Los Angeles, California, USA"
1952,2022-09-30,Indianapolis,Indiana,"4615 E 10th St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
1953,2022-09-30,Lansing,Michigan,"900 Long Blvd, Lansing, Michigan, USA","Lansing, Michigan, USA"
1954,2022-09-30,Bennington,Nebraska,"15820 N 4th St, Bennington, Nebraska, USA","Bennington, Nebraska, USA"
1955,2022-09-30,Topeka,Kansas,"1621 SW 37th Terr, Topeka, Kansas, USA","Topeka, Kansas, USA"
1956,2022-09-30,Houston,Texas,"10215 Beechnut St, Houston, Texas, USA","Houston, Texas, USA"
1957,2022-09-30,Tulsa,Oklahoma,"4929 N Peoria Ave, Tulsa, Oklahoma, USA","Tulsa, Oklahoma, USA"
1958,2022-09-30,Albuquerque,New Mexico,"Central Ave SE and Wyoming Blvd NE, Albuquerque, New Mexico, USA","Albuquerque, New Mexico, USA"
1959,2022-09-30,Columbus,Georgia,"6195 Georgetown Dr, Columbus, Georgia, USA","Columbus, Georgia, USA"
1960,2022-09-30,Dallas,Texas,"5600 block of Abrams Rd, Dallas, Texas, USA","Dallas, Texas, USA"
1961,2022-09-30,Durham,North Carolina,"600 block of Minnestott Way, Durham, North Carolina, USA","Durham, North Carolina, USA"
1962,2022-09-30,Wilkes Barre (Plains),Pennsylvania,"31 S River St, Wilkes Barre (Plains), Pennsylvania, USA","Wilkes Barre (Plains), Pennsylvania, USA"
1963,2022-09-30,Andrews,South Carolina,"18 Laurie St, Andrews, South Carolina, USA","Andrews, South Carolina, USA"
1964,2022-09-30,Albany,New York,"400 block of Hamilton St, Albany, New York, USA","Albany, New York, USA"
1965,2022-09-30,Philadelphia,Pennsylvania,"5500 block of S Hill Creek Rd, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1966,2022-09-30,San Jose,California,"5000 block of Almaden Expy, San Jose, California, USA","San Jose, California, USA"
1967,2022-09-30,Fond Du Lac,Wisconsin,"126 N Main St, Fond Du Lac, Wisconsin, USA","Fond Du Lac, Wisconsin, USA"
1968,2022-09-30,Clementon (Lindenwold),New Jersey,"Egg Harbor Rd, Clementon (Lindenwold), New Jersey, USA","Clementon (Lindenwold), New Jersey, USA"
1969,2022-09-30,Portland,Oregon,"200 block of SE 148th Ave, Portland, Oregon, USA","Portland, Oregon, USA"
1970,2022-09-30,Prairieville,Louisiana,"Oak Meadow St, Prairieville, Louisiana, USA","Prairieville, Louisiana, USA"
1971,2022-09-30,New Orleans,Louisiana,"I-10 and US 90 BUS, New Orleans, Louisiana, USA","New Orleans, Louisiana, USA"
1972,2022-09-30,New York (Manhattan),New York,"125 W 144th St, New York (Manhattan), New York, USA","New York (Manhattan), New York, USA"
1973,2022-09-30,Mount Olive,Alabama,,"Mount Olive, Alabama, USA"
1974,2022-09-30,Philadelphia,Pennsylvania,"900 block of Marcella St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
1975,2022-09-30,Edwards,Colorado,,"Edwards, Colorado, USA"
1976,2022-09-30,Eastpointe,Michigan,"Stricker Ave and David Ave, Eastpointe, Michigan, USA","Eastpointe, Michigan, USA"
1977,2022-09-30,Tulsa,Oklahoma,"266 E Independence St, Tulsa, Oklahoma, USA","Tulsa, Oklahoma, USA"
1978,2022-09-29,Ranchos De Taos,New Mexico,"7051 NM-518, Ranchos De Taos, New Mexico, USA","Ranchos De Taos, New Mexico, USA"
1979,2022-09-29,Topeka,Kansas,"3500 block of SW Kerry Ave, Topeka, Kansas, USA","Topeka, Kansas, USA"
1980,2022-09-29,Raleigh,North Carolina,"Crabtree Creek Trail, Raleigh, North Carolina, USA","Raleigh, North Carolina, USA"
1981,2022-09-29,Kansas City,Missouri,"4600 block of E 46th St, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
1982,2022-09-29,Fresno,California,"Iowa Ave and Backer Ave, Fresno, California, USA","Fresno, California, USA"
1983,2022-09-29,Boston,Massachusetts,"625 Shamut Ave, Boston, Massachusetts, USA","Boston, Massachusetts, USA"
1984,2022-09-29,Fort Lauderdale,Florida,"NW 5th St and NW 14th Terrace, Fort Lauderdale, Florida, USA","Fort Lauderdale, Florida, USA"
1985,2022-09-29,Knoxville,Tennessee,"3807 Middlebrook Pike, Knoxville, Tennessee, USA","Knoxville, Tennessee, USA"
1986,2022-09-29,Saint Louis,Missouri,"5900 block of Kennerly Ave, Saint Louis, Missouri, USA","Saint Louis, Missouri, USA"
1987,2022-09-29,Peoria (West Peoria),Illinois,"100 block of N Cedar St, Peoria (West Peoria), Illinois, USA","Peoria (West Peoria), Illinois, USA"
1988,2022-09-29,Detroit,Michigan,"8900 block of Prevost St, Detroit, Michigan, USA","Detroit, Michigan, USA"
1989,2022-09-29,Newburgh,New York,"100 Washington St, Newburgh, New York, USA","Newburgh, New York, USA"
1990,2022-09-29,Prague,Oklahoma,"Oak Springs Dr, Prague, Oklahoma, USA","Prague, Oklahoma, USA"
1991,2022-09-29,Saint Louis,Missouri,"4600 block of St Ferdinand Ave, Saint Louis, Missouri, USA","Saint Louis, Missouri, USA"
